windSpeed	relativeAngle	shipSpeed	value
1	150	14	0.00
1	155	14	0.00
1	160	14	0.00
1	165	14	0.00
1	170	14	0.00
1	175	14	0.00
1	180	14	0.00
1	0	15	0.00
1	5	15	0.00
1	10	15	0.00
1	15	15	0.00
1	20	15	0.00
1	25	15	0.00
1	30	15	0.00
1	35	15	0.00
1	40	15	0.00
1	45	15	0.00
1	50	15	0.00
1	55	15	0.00
1	60	15	0.00
1	65	15	0.00
1	70	15	0.00
1	75	15	0.00
1	80	15	0.00
1	85	15	0.00
1	90	15	0.00
1	95	15	0.00
1	100	15	0.00
1	105	15	0.00
1	110	15	0.00
1	115	15	0.00
1	120	15	0.00
1	125	15	0.00
1	130	15	0.00
1	135	15	0.00
1	140	15	0.00
1	145	15	0.00
1	150	15	0.00
1	155	15	0.00
1	160	15	0.00
1	165	15	0.00
1	170	15	0.00
1	175	15	0.00
1	180	15	0.00
1	0	16	0.00
1	5	16	0.00
1	10	16	0.00
1	15	16	0.00
1	20	16	0.00
1	25	16	0.00
1	30	16	0.00
1	35	16	0.00
1	40	16	0.00
1	45	16	0.00
1	50	16	0.00
1	55	16	0.00
1	60	16	0.00
1	65	16	0.00
1	70	16	0.00
1	75	16	0.00
1	80	16	0.00
1	85	16	0.00
1	90	16	0.00
1	95	16	0.00
1	100	16	0.00
1	105	16	0.00
1	110	16	0.00
1	115	16	0.00
1	120	16	0.00
1	125	16	0.00
1	130	16	0.00
1	135	16	0.00
1	140	16	0.00
1	145	16	0.00
1	150	16	0.00
1	155	16	0.00
1	160	16	0.00
1	165	16	0.00
1	170	16	0.00
1	175	16	0.00
1	180	16	0.00
1	0	17	0.00
1	5	17	0.00
1	10	17	0.00
1	15	17	0.00
1	20	17	0.00
1	25	17	0.00
1	30	17	0.00
1	35	17	0.00
1	40	17	0.00
1	45	17	0.00
1	50	17	0.00
1	55	17	0.00
1	60	17	0.00
1	65	17	0.00
1	70	17	0.00
1	75	17	0.00
1	80	17	0.00
1	85	17	0.00
1	90	17	0.00
1	95	17	0.00
1	100	17	0.00
1	105	17	0.00
1	110	17	0.00
1	115	17	0.00
1	120	17	0.00
1	125	17	0.00
1	130	17	0.00
1	135	17	0.00
1	140	17	0.00
1	145	17	0.00
1	150	17	0.00
1	155	17	0.00
1	160	17	0.00
1	165	17	0.00
1	170	17	0.00
1	175	17	0.00
1	180	17	0.00
1	0	18	0.00
1	5	18	0.00
1	10	18	0.00
1	15	18	0.00
1	20	18	0.00
1	25	18	0.00
1	30	18	0.00
1	35	18	0.00
1	40	18	0.00
1	45	18	0.00
1	50	18	0.00
1	55	18	0.00
1	60	18	0.00
1	65	18	0.00
1	70	18	0.00
1	75	18	0.00
1	80	18	0.00
1	85	18	0.00
1	90	18	0.00
1	95	18	0.00
1	100	18	0.00
1	105	18	0.00
1	110	18	0.00
1	115	18	0.00
1	120	18	0.00
1	125	18	0.00
1	130	18	0.00
1	135	18	0.00
1	140	18	0.00
1	145	18	0.00
1	150	18	0.00
1	155	18	0.00
1	160	18	0.00
1	165	18	0.00
1	170	18	0.00
1	175	18	0.00
1	180	18	0.00
1	0	19	0.00
1	5	19	0.00
1	10	19	0.00
1	15	19	0.00
1	20	19	0.00
1	25	19	0.00
1	30	19	0.00
1	35	19	0.00
1	40	19	0.00
1	45	19	0.00
1	50	19	0.00
1	55	19	0.00
1	60	19	0.00
1	65	19	0.00
1	70	19	0.00
1	75	19	0.00
1	80	19	0.00
1	85	19	0.00
1	90	19	0.00
1	95	19	0.00
1	100	19	0.00
1	105	19	0.00
1	110	19	0.00
1	115	19	0.00
1	120	19	0.00
1	125	19	0.00
1	130	19	0.00
1	135	19	0.00
1	140	19	0.00
1	145	19	0.00
1	150	19	0.00
1	155	19	0.00
1	160	19	0.00
1	165	19	0.00
1	170	19	0.00
1	175	19	0.00
1	180	19	0.00
1	0	20	0.00
1	5	20	0.00
1	10	20	0.00
1	15	20	0.00
1	20	20	0.00
1	25	20	0.00
1	30	20	0.00
1	35	20	0.00
1	40	20	0.00
1	45	20	0.00
1	50	20	0.00
1	55	20	0.00
1	60	20	0.00
1	65	20	0.00
1	70	20	0.00
1	75	20	0.00
1	80	20	0.00
1	85	20	0.00
1	90	20	0.00
1	95	20	0.00
1	100	20	0.00
1	105	20	0.00
1	110	20	0.00
1	115	20	0.00
1	120	20	0.00
1	125	20	0.00
1	130	20	0.00
1	135	20	0.00
1	140	20	0.00
1	145	20	0.00
1	150	20	0.00
1	155	20	0.00
1	160	20	0.00
1	165	20	0.00
1	170	20	0.00
1	175	20	0.00
1	180	20	0.00
2	0	5	0.00
2	5	5	0.00
2	10	5	0.00
2	15	5	0.00
2	20	5	0.00
2	25	5	0.00
2	30	5	0.00
2	35	5	0.00
2	40	5	0.00
2	45	5	0.00
2	50	5	0.00
2	55	5	0.00
2	60	5	0.00
2	65	5	0.00
2	70	5	0.00
2	75	5	0.00
2	80	5	0.00
2	85	5	0.00
2	90	5	0.00
2	95	5	0.00
2	100	5	0.00
2	105	5	0.00
2	110	5	0.00
2	115	5	0.00
2	120	5	0.00
2	125	5	0.00
2	130	5	0.00
2	135	5	0.00
2	140	5	0.00
2	145	5	0.00
2	150	5	0.00
2	155	5	0.00
2	160	5	0.00
2	165	5	0.00
2	170	5	0.00
2	175	5	0.00
2	180	5	0.00
2	0	6	0.00
2	5	6	0.00
2	10	6	0.00
2	15	6	0.00
2	20	6	0.00
2	25	6	0.00
2	30	6	0.00
2	35	6	0.00
2	40	6	0.00
2	45	6	0.00
2	50	6	0.00
2	55	6	0.00
2	60	6	0.00
2	65	6	0.00
2	70	6	0.00
2	75	6	0.00
2	80	6	0.00
2	85	6	0.00
2	90	6	0.00
2	95	6	0.00
2	100	6	0.00
2	105	6	0.00
2	110	6	0.00
2	115	6	0.00
2	120	6	0.00
2	125	6	0.00
2	130	6	0.00
2	135	6	0.00
2	140	6	0.00
2	145	6	0.00
2	150	6	0.00
2	155	6	0.00
2	160	6	0.00
2	165	6	0.00
2	170	6	0.00
2	175	6	0.00
2	180	6	0.00
2	0	7	0.00
2	5	7	0.00
2	10	7	0.00
2	15	7	0.00
2	20	7	0.00
2	25	7	0.00
2	30	7	0.00
2	35	7	0.00
2	40	7	0.00
2	45	7	0.00
2	50	7	0.00
2	55	7	0.00
2	60	7	0.00
2	65	7	0.00
2	70	7	0.00
2	75	7	0.00
2	80	7	0.00
2	85	7	0.00
2	90	7	0.00
2	95	7	0.00
2	100	7	0.00
2	105	7	0.00
2	110	7	0.00
2	115	7	0.00
2	120	7	0.00
2	125	7	0.00
2	130	7	0.00
2	135	7	0.00
2	140	7	0.00
2	145	7	0.00
2	150	7	0.00
2	155	7	0.00
2	160	7	0.00
2	165	7	0.00
2	170	7	0.00
2	175	7	0.00
2	180	7	0.00
2	0	8	0.00
2	5	8	0.00
2	10	8	0.00
2	15	8	0.00
2	20	8	0.00
2	25	8	0.00
2	30	8	0.00
2	35	8	0.00
2	40	8	0.00
2	45	8	0.00
2	50	8	0.00
2	55	8	0.00
2	60	8	0.00
2	65	8	0.00
2	70	8	0.00
2	75	8	0.00
2	80	8	0.00
2	85	8	0.00
2	90	8	0.00
2	95	8	0.00
2	100	8	0.00
2	105	8	0.00
2	110	8	0.00
2	115	8	0.00
2	120	8	0.00
2	125	8	0.00
2	130	8	0.00
2	135	8	0.00
2	140	8	0.00
2	145	8	0.00
2	150	8	0.00
2	155	8	0.00
2	160	8	0.00
2	165	8	0.00
2	170	8	0.00
2	175	8	0.00
2	180	8	0.00
2	0	9	0.00
2	5	9	0.00
2	10	9	0.00
2	15	9	0.00
2	20	9	0.00
2	25	9	0.00
2	30	9	0.00
2	35	9	0.00
2	40	9	0.00
2	45	9	0.00
2	50	9	0.00
2	55	9	0.00
2	60	9	0.00
2	65	9	0.00
2	70	9	0.00
2	75	9	0.00
2	80	9	0.00
2	85	9	0.00
2	90	9	0.00
2	95	9	0.00
2	100	9	0.00
2	105	9	0.00
2	110	9	0.00
2	115	9	0.00
2	120	9	0.00
2	125	9	0.00
2	130	9	0.00
2	135	9	0.00
2	140	9	0.00
2	145	9	0.00
2	150	9	0.00
2	155	9	0.00
2	160	9	0.00
2	165	9	0.00
2	170	9	0.00
2	175	9	0.00
2	180	9	0.00
2	0	10	0.00
2	5	10	0.00
2	10	10	0.00
2	15	10	0.00
2	20	10	0.00
2	25	10	0.00
2	30	10	0.00
2	35	10	0.00
2	40	10	0.00
2	45	10	0.00
2	50	10	0.00
2	55	10	0.00
2	60	10	0.00
2	65	10	0.00
2	70	10	0.00
2	75	10	0.00
2	80	10	0.00
2	85	10	0.00
2	90	10	0.00
2	95	10	0.00
2	100	10	0.00
2	105	10	0.00
2	110	10	0.00
2	115	10	0.00
2	120	10	0.00
2	125	10	0.00
2	130	10	0.00
2	135	10	0.00
2	140	10	0.00
2	145	10	0.00
2	150	10	0.00
2	155	10	0.00
2	160	10	0.00
2	165	10	0.00
2	170	10	0.00
2	175	10	0.00
2	180	10	0.00
2	0	11	0.00
2	5	11	0.00
2	10	11	0.00
2	15	11	0.00
2	20	11	0.00
2	25	11	0.00
2	30	11	0.00
2	35	11	0.00
2	40	11	0.00
2	45	11	0.00
2	50	11	0.00
2	55	11	0.00
2	60	11	0.00
2	65	11	0.00
2	70	11	0.00
2	75	11	0.00
2	80	11	0.00
2	85	11	0.00
2	90	11	0.00
2	95	11	0.00
2	100	11	0.00
2	105	11	0.00
2	110	11	0.00
2	115	11	0.00
2	120	11	0.00
2	125	11	0.00
2	130	11	0.00
2	135	11	0.00
2	140	11	0.00
2	145	11	0.00
2	150	11	0.00
2	155	11	0.00
2	160	11	0.00
2	165	11	0.00
2	170	11	0.00
2	175	11	0.00
2	180	11	0.00
2	0	12	0.00
2	5	12	0.00
2	10	12	0.00
2	15	12	0.00
2	20	12	0.00
2	25	12	0.00
2	30	12	0.00
2	35	12	0.00
2	40	12	0.00
2	45	12	0.00
2	50	12	0.00
2	55	12	0.00
2	60	12	0.00
2	65	12	0.00
2	70	12	0.00
2	75	12	0.00
2	80	12	0.00
2	85	12	0.00
2	90	12	0.00
2	95	12	0.00
2	100	12	0.00
2	105	12	0.00
2	110	12	0.00
2	115	12	0.00
2	120	12	0.00
2	125	12	0.00
2	130	12	0.00
2	135	12	0.00
2	140	12	0.00
2	145	12	0.00
2	150	12	0.00
2	155	12	0.00
2	160	12	0.00
2	165	12	0.00
2	170	12	0.00
2	175	12	0.00
2	180	12	0.00
2	0	13	0.00
2	5	13	0.00
2	10	13	0.00
2	15	13	0.00
2	20	13	0.00
2	25	13	0.00
2	30	13	0.00
2	35	13	0.00
2	40	13	0.00
2	45	13	0.00
2	50	13	0.00
2	55	13	0.00
2	60	13	0.00
2	65	13	0.00
2	70	13	0.00
2	75	13	0.00
2	80	13	0.00
2	85	13	0.00
2	90	13	0.00
2	95	13	0.00
2	100	13	0.00
2	105	13	0.00
2	110	13	0.00
2	115	13	0.00
2	120	13	0.00
2	125	13	0.00
2	130	13	0.00
2	135	13	0.00
2	140	13	0.00
2	145	13	0.00
2	150	13	0.00
2	155	13	0.00
2	160	13	0.00
2	165	13	0.00
2	170	13	0.00
2	175	13	0.00
2	180	13	0.00
2	0	14	0.00
2	5	14	0.00
2	10	14	0.00
2	15	14	0.00
2	20	14	0.00
2	25	14	0.00
2	30	14	0.00
2	35	14	0.00
2	40	14	0.00
2	45	14	0.00
2	50	14	0.00
2	55	14	0.00
2	60	14	0.00
2	65	14	0.00
2	70	14	0.00
2	75	14	0.00
2	80	14	0.00
2	85	14	0.00
2	90	14	0.00
2	95	14	0.00
2	100	14	0.00
2	105	14	0.00
2	110	14	0.00
2	115	14	0.00
2	120	14	0.00
2	125	14	0.00
2	130	14	0.00
2	135	14	0.00
2	140	14	0.00
2	145	14	0.00
2	150	14	0.00
2	155	14	0.00
2	160	14	0.00
2	165	14	0.00
2	170	14	0.00
2	175	14	0.00
2	180	14	0.00
2	0	15	0.00
2	5	15	0.00
2	10	15	0.00
2	15	15	0.00
2	20	15	0.00
2	25	15	0.00
2	30	15	0.00
2	35	15	0.00
2	40	15	0.00
2	45	15	0.00
2	50	15	0.00
2	55	15	0.00
2	60	15	0.00
2	65	15	0.00
2	70	15	0.00
2	75	15	0.00
2	80	15	0.00
2	85	15	0.00
2	90	15	0.00
2	95	15	0.00
2	100	15	0.00
2	105	15	0.00
2	110	15	0.00
2	115	15	0.00
2	120	15	0.00
2	125	15	0.00
2	130	15	0.00
2	135	15	0.00
2	140	15	0.00
2	145	15	0.00
2	150	15	0.00
2	155	15	0.00
2	160	15	0.00
2	165	15	0.00
2	170	15	0.00
2	175	15	0.00
2	180	15	0.00
2	0	16	0.00
2	5	16	0.00
2	10	16	0.00
2	15	16	0.00
2	20	16	0.00
2	25	16	0.00
2	30	16	0.00
2	35	16	0.00
2	40	16	0.00
2	45	16	0.00
2	50	16	0.00
2	55	16	0.00
2	60	16	0.00
2	65	16	0.00
2	70	16	0.00
2	75	16	0.00
2	80	16	0.00
2	85	16	0.00
2	90	16	0.00
2	95	16	0.00
2	100	16	0.00
2	105	16	0.00
2	110	16	0.00
2	115	16	0.00
2	120	16	0.00
2	125	16	0.00
2	130	16	0.00
2	135	16	0.00
2	140	16	0.00
2	145	16	0.00
2	150	16	0.00
2	155	16	0.00
2	160	16	0.00
2	165	16	0.00
2	170	16	0.00
2	175	16	0.00
2	180	16	0.00
2	0	17	0.00
2	5	17	0.00
2	10	17	0.00
2	15	17	0.00
2	20	17	0.00
2	25	17	0.00
2	30	17	0.00
2	35	17	0.00
2	40	17	0.00
2	45	17	0.00
2	50	17	0.00
2	55	17	0.00
2	60	17	0.00
2	65	17	0.00
2	70	17	0.00
2	75	17	0.00
2	80	17	0.00
2	85	17	0.00
2	90	17	0.00
2	95	17	0.00
2	100	17	0.00
2	105	17	0.00
2	110	17	0.00
2	115	17	0.00
2	120	17	0.00
2	125	17	0.00
2	130	17	0.00
2	135	17	0.00
2	140	17	0.00
2	145	17	0.00
2	150	17	0.00
2	155	17	0.00
2	160	17	0.00
2	165	17	0.00
2	170	17	0.00
2	175	17	0.00
2	180	17	0.00
2	0	18	0.00
2	5	18	0.00
2	10	18	0.00
2	15	18	0.00
2	20	18	0.00
2	25	18	0.00
2	30	18	0.00
2	35	18	0.00
2	40	18	0.00
2	45	18	0.00
2	50	18	0.00
2	55	18	0.00
2	60	18	0.00
2	65	18	0.00
2	70	18	0.00
2	75	18	0.00
2	80	18	0.00
2	85	18	0.00
2	90	18	0.00
2	95	18	0.00
2	100	18	0.00
2	105	18	0.00
2	110	18	0.00
2	115	18	0.00
2	120	18	0.00
2	125	18	0.00
2	130	18	0.00
2	135	18	0.00
2	140	18	0.00
2	145	18	0.00
2	150	18	0.00
2	155	18	0.00
2	160	18	0.00
2	165	18	0.00
2	170	18	0.00
2	175	18	0.00
2	180	18	0.00
2	0	19	0.00
2	5	19	0.00
2	10	19	0.00
2	15	19	0.00
2	20	19	0.00
2	25	19	0.00
2	30	19	0.00
2	35	19	0.00
2	40	19	0.00
2	45	19	0.00
2	50	19	0.00
2	55	19	0.00
2	60	19	0.00
2	65	19	0.00
2	70	19	0.00
2	75	19	0.00
2	80	19	0.00
2	85	19	0.00
2	90	19	0.00
2	95	19	0.00
2	100	19	0.00
2	105	19	0.00
2	110	19	0.00
2	115	19	0.00
2	120	19	0.00
2	125	19	0.00
2	130	19	0.00
2	135	19	0.00
2	140	19	0.00
2	145	19	0.00
2	150	19	0.00
2	155	19	0.00
2	160	19	0.00
2	165	19	0.00
2	170	19	0.00
2	175	19	0.00
2	180	19	0.00
2	0	20	0.00
2	5	20	0.00
2	10	20	0.00
2	15	20	0.00
2	20	20	0.00
2	25	20	0.00
2	30	20	0.00
2	35	20	0.00
2	40	20	0.00
2	45	20	0.00
2	50	20	0.00
2	55	20	0.00
2	60	20	0.00
2	65	20	0.00
2	70	20	0.00
2	75	20	0.00
2	80	20	0.00
2	85	20	0.00
2	90	20	0.00
2	95	20	0.00
2	100	20	0.00
2	105	20	0.00
2	110	20	0.00
2	115	20	0.00
2	120	20	0.00
2	125	20	0.00
2	130	20	0.00
2	135	20	0.00
2	140	20	0.00
2	145	20	0.00
2	150	20	0.00
2	155	20	0.00
2	160	20	0.00
2	165	20	0.00
2	170	20	0.00
2	175	20	0.00
2	180	20	0.00
3	0	5	0.00
3	5	5	0.00
3	10	5	0.00
3	15	5	0.00
3	20	5	0.00
3	25	5	0.00
3	30	5	0.00
3	35	5	0.00
3	40	5	0.00
3	45	5	0.00
3	50	5	0.00
3	55	5	0.00
3	60	5	0.00
3	65	5	0.00
3	70	5	0.01
3	75	5	0.01
3	80	5	0.01
3	85	5	0.01
3	90	5	0.01
3	95	5	0.01
3	100	5	0.01
3	105	5	0.01
3	110	5	0.01
3	115	5	0.01
3	120	5	0.00
3	125	5	0.00
3	130	5	0.00
3	135	5	0.00
3	140	5	0.00
3	145	5	0.00
3	150	5	0.00
3	155	5	0.00
3	160	5	0.00
3	165	5	0.00
3	170	5	0.00
3	175	5	0.00
3	180	5	0.00
3	0	6	0.00
3	5	6	0.00
3	10	6	0.00
3	15	6	0.00
3	20	6	0.00
3	25	6	0.00
3	30	6	0.00
3	35	6	0.00
3	40	6	0.00
3	45	6	0.00
3	50	6	0.00
3	55	6	0.00
3	60	6	0.00
3	65	6	0.01
3	70	6	0.01
3	75	6	0.01
3	80	6	0.01
3	85	6	0.01
3	90	6	0.01
3	95	6	0.01
3	100	6	0.01
3	105	6	0.01
3	110	6	0.01
3	115	6	0.01
3	120	6	0.00
3	125	6	0.00
3	130	6	0.00
3	135	6	0.00
3	140	6	0.00
3	145	6	0.00
3	150	6	0.00
3	155	6	0.00
3	160	6	0.00
3	165	6	0.00
3	170	6	0.00
3	175	6	0.00
3	180	6	0.00
3	0	7	0.00
3	5	7	0.00
3	10	7	0.00
3	15	7	0.00
3	20	7	0.00
3	25	7	0.00
3	30	7	0.00
3	35	7	0.00
3	40	7	0.00
3	45	7	0.00
3	50	7	0.00
3	55	7	0.00
3	60	7	0.00
3	65	7	0.00
3	70	7	0.01
3	75	7	0.01
3	80	7	0.01
3	85	7	0.01
3	90	7	0.01
3	95	7	0.01
3	100	7	0.01
3	105	7	0.01
3	110	7	0.01
3	115	7	0.00
3	120	7	0.00
3	125	7	0.00
3	130	7	0.00
3	135	7	0.00
3	140	7	0.00
3	145	7	0.00
3	150	7	0.00
3	155	7	0.00
3	160	7	0.00
3	165	7	0.00
3	170	7	0.00
3	175	7	0.00
3	180	7	0.00
3	0	8	0.00
3	5	8	0.00
3	10	8	0.00
3	15	8	0.00
3	20	8	0.00
3	25	8	0.00
3	30	8	0.00
3	35	8	0.00
3	40	8	0.00
3	45	8	0.00
3	50	8	0.00
3	55	8	0.00
3	60	8	0.00
3	65	8	0.00
3	70	8	0.00
3	75	8	0.01
3	80	8	0.01
3	85	8	0.01
3	90	8	0.01
3	95	8	0.01
3	100	8	0.01
3	105	8	0.01
3	110	8	0.01
3	115	8	0.00
3	120	8	0.00
3	125	8	0.00
3	130	8	0.00
3	135	8	0.00
3	140	8	0.00
3	145	8	0.00
3	150	8	0.00
3	155	8	0.00
3	160	8	0.00
3	165	8	0.00
3	170	8	0.00
3	175	8	0.00
3	180	8	0.00
3	0	9	0.00
3	5	9	0.00
3	10	9	0.00
3	15	9	0.00
3	20	9	0.00
3	25	9	0.00
3	30	9	0.00
3	35	9	0.00
3	40	9	0.00
3	45	9	0.00
3	50	9	0.00
3	55	9	0.00
3	60	9	0.00
3	65	9	0.00
3	70	9	0.01
3	75	9	0.01
3	80	9	0.01
3	85	9	0.01
3	90	9	0.01
3	95	9	0.01
3	100	9	0.01
3	105	9	0.01
3	110	9	0.01
3	115	9	0.00
3	120	9	0.00
3	125	9	0.00
3	130	9	0.00
3	135	9	0.00
3	140	9	0.00
3	145	9	0.00
3	150	9	0.00
3	155	9	0.00
3	160	9	0.00
3	165	9	0.00
3	170	9	0.00
3	175	9	0.00
3	180	9	0.00
3	0	10	0.00
3	5	10	0.00
3	10	10	0.00
3	15	10	0.00
3	20	10	0.00
3	25	10	0.00
3	30	10	0.00
3	35	10	0.00
3	40	10	0.00
3	45	10	0.00
3	50	10	0.00
3	55	10	0.00
3	60	10	0.00
3	65	10	0.00
3	70	10	0.00
3	75	10	0.01
3	80	10	0.01
3	85	10	0.01
3	90	10	0.01
3	95	10	0.01
3	100	10	0.01
3	105	10	0.01
3	110	10	0.00
3	115	10	0.00
3	120	10	0.00
3	125	10	0.00
